Name,Identity,Status,Gender,Alignment,Race,Height,Weight,EyeColor,HairColor,SkinColor,Publisher,Year,Appearances,FirstAppearance,AdditionalData,Intelligence,Strength,Speed,Durability,Power,Combat,Total
Simon Leech,Public,Deceased,Male,Bad,,,,,Black,,Marvel,1952.0,1.0,1952-07-01,,,,,,,,
Black Ogre,Secret,Living,Male,Neutral,,,,,,,Marvel,1953.0,1.0,1953-04-01,,,,,,,,
Devil of the Lagoon,Public,Deceased,,Bad,,,,,,,Marvel,1953.0,1.0,1953-12-01,,,,,,,,
Hatchet Haines,Public,Deceased,Male,Bad,,,,,Brown,,Marvel,1953.0,1.0,1953-11-01,,,,,,,,
Marty Mallen,,Living,Male,Bad,,,,Black,,,Marvel,1953.0,1.0,1953-04-01,,,,,,,,
Numa,No Dual,Living,Male,Neutral,,,,,,,Marvel,1953.0,1.0,1953-07-01,,,,,,,,
Rudy Rudolph,Secret,Living,Male,Bad,,,,Blue,Grey,,Marvel,1953.0,1.0,1953-12-01,,,,,,,,
Shang-Ti,Secret,Living,Male,Good,,,,,,,Marvel,1953.0,1.0,1953-05-01,,,,,,,,
Terrance Logan,,Living,Male,Neutral,,,,,Bald,,Marvel,1953.0,1.0,1953-08-01,,,,,,,,
Tiger of Tokchon,Public,Deceased,Male,Bad,,,,,Bald,,Marvel,1953.0,1.0,1953-04-01,,,,,,,,
Toto,Public,Deceased,Male,Bad,,,,,Grey,,Marvel,1953.0,1.0,1953-12-01,,,,,,,,
Ukaki,Secret,Living,,Neutral,,,,,,,Marvel,1953.0,1.0,1953-07-01,,,,,,,,
Bloody Mary,Public,Living,Female,Bad,,,,,Black,,Marvel,1954.0,1.0,1954-04-01,,,,,,,,
Crow Kessler,Secret,Deceased,Male,Bad,,,,,,,Marvel,1954.0,1.0,1954-01-01,,,,,,,,
Dan Carlisle,No Dual,Living,Male,Neutral,,,,Blue,Brown,,Marvel,1954.0,1.0,1954-04-01,,,,,,,,
Dawn Star,Public,Deceased,Female,Good,,,,,Black,,Marvel,1954.0,1.0,1954-08-01,,,,,,,,
Dean Prentiss,No Dual,Living,Male,Bad,,,,,Black,,Marvel,1954.0,1.0,1954-06-01,,,,,,,,
Doctor Markov,Public,Deceased,Male,Bad,,,,,Grey,,Marvel,1954.0,1.0,1954-02-01,,,,,,,,
Elmer,Secret,Living,Male,Bad,,,,,Bald,,Marvel,1954.0,1.0,1954-08-01,,,,,,,,
Flame Witch,Secret,Living,Female,Bad,,,,,Red,,Marvel,1954.0,1.0,1954-12-01,,,,,,,,
Gau,Secret,Living,Male,Neutral,,,,,Black,,Marvel,1954.0,1.0,1954-03-01,,,,,,,,
Ghost of the Antarctic,Secret,Living,Female,Neutral,,,,,,,Marvel,1954.0,1.0,1954-06-01,,,,,,,,
Green Dragon,Public,Living,Male,,,,,Black,,,Marvel,1954.0,1.0,1954-09-01,,,,,,,,
Hangnam Hannah,Public,Living,Female,Bad,,,,,Black,,Marvel,1954.0,1.0,1954-08-01,,,,,,,,
Juan Dos Rios,Public,Living,Male,Good,,,,,Black,,Marvel,1954.0,1.0,1954-01-01,,,,,,,,
Kativa,Secret,Deceased,Male,Bad,,,,,Black,,Marvel,1954.0,1.0,1954-05-01,,,,,,,,
King Crocodile,No Dual,Living,Male,Neutral,,,,,,,Marvel,1954.0,1.0,1954-04-01,,,,,,,,
Lupa Lupoff,Secret,Deceased,Female,Bad,,,,,Blond,,Marvel,1954.0,1.0,1954-02-01,,,,,,,,
Mad Dog Murdock,Public,Deceased,Male,Bad,,,,,Grey,,Marvel,1954.0,1.0,1954-10-01,,,,,,,,
Mamalu,Secret,Living,Female,Bad,,,,,Black,,Marvel,1954.0,1.0,1954-02-01,,,,,,,,
Maynard Murrel,Public,Deceased,Male,Bad,,,,,Black,,Marvel,1954.0,1.0,1954-07-01,,,,,,,,
Monster from the Deep,,Deceased,,Bad,,,,,,,Marvel,1954.0,1.0,1954-11-01,,,,,,,,
Professor Marko,Public,Deceased,Male,Bad,,,,,Grey,,Marvel,1954.0,1.0,1954-08-01,,,,,,,,
Professor Zunbar,Public,Living,Male,Bad,,,,,Bald,,Marvel,1954.0,1.0,1954-08-01,,,,,,,,
Queen of the Sub-Sea Realm,Secret,Deceased,Female,Bad,,,,,Red,,Marvel,1954.0,1.0,1954-06-01,,,,,,,,
Red Poppy,Secret,Living,Female,Bad,,,,,Black,,Marvel,1954.0,1.0,1954-08-01,,,,,,,,
Sandy Sandlin,Public,Living,Male,Good,,,,,,,Marvel,1954.0,1.0,1954-01-01,,,,,,,,
Snake Fang,Public,Deceased,Male,Bad,,,,,Black,,Marvel,1954.0,1.0,1954-04-01,,,,,,,,
Spider God,Secret,Deceased,,Bad,,,,,Purple,,Marvel,1954.0,1.0,1954-11-01,,,,,,,,
Twist Staley,Secret,Deceased,Male,Bad,,,,,,,Marvel,1954.0,1.0,1954-01-01,,,,,,,,
Zuko,No Dual,Living,Male,Bad,,,,,Black,,Marvel,1954.0,1.0,1954-05-01,,,,,,,,
Black Louie,Public,Living,Male,Bad,,,,,,,Marvel,1955.0,1.0,1955-10-01,,,,,,,,
Caesar of Crime,Public,Living,Male,Bad,,,,Brown,Black,,Marvel,1955.0,1.0,1955-09-01,,,,,,,,
Chiga,Public,Living,Male,Bad,,,,,Bald,,Marvel,1955.0,1.0,1955-01-01,,,,,,,,
Doctor Saturn,Secret,Living,Male,Bad,,,,,White,,Marvel,1955.0,1.0,1955-10-01,,,,,,,,
El Diablo,Public,Living,Male,Bad,,,,,Black,,Marvel,1955.0,1.0,1955-04-01,Lear,,,,,,,
Flaming Spear,Public,Living,Male,Bad,,,,,White,,Marvel,1955.0,1.0,1955-06-01,,,,,,,,
Guy de Montfort,Public,Living,Male,Bad,,,,,Black,,Marvel,1955.0,1.0,1955-09-01,,,,,,,,
Ice King,Secret,Living,Male,Good,,,,,,,Marvel,1955.0,1.0,1955-10-01,,,,,,,,
Ice King,Secret,Living,Male,Bad,,,,,,,DC,1981.0,1.0,1981-09-01,,,,,,,,
Mask of Doom,Secret,Living,Male,Bad,,,,,Brown,,Marvel,1955.0,1.0,1955-09-01,,,,,,,,
Mister Slade,Secret,Living,Male,Bad,,,,,Black,,Marvel,1955.0,1.0,1955-03-01,,,,,,,,
Poison Arrow,Public,Living,Male,Bad,,,,,Black,,Marvel,1955.0,1.0,1955-04-01,,,,,,,,
White Face,Secret,Deceased,Male,Bad,,,,,,,Marvel,1955.0,1.0,1955-03-01,,,,,,,,
Frank Yarrow,Secret,Living,Male,Good,,,,,,,Marvel,1956.0,1.0,1956-12-01,,,,,,,,
Silent Claw,Public,Living,Male,Bad,,,,,Blond,,Marvel,1956.0,1.0,1956-07-01,,,,,,,,
Temujai,,Living,Male,Neutral,,,,,,,Marvel,1956.0,1.0,1956-12-01,Robot,,,,,,,
Thing,Secret,Living,Male,Neutral,Human / radiation,183.0,225.0,Blue,Bald,,Marvel,1956.0,1.0,1956-12-01,Creature,75.0,84.0,21.0,90.0,26.0,80.0,376.0
Barnaby Wade,Public,Living,Male,Neutral,,,,,Grey,,Marvel,1957.0,1.0,1957-04-01,,,,,,,,
Phantom Gunman,Public,Living,Male,Bad,,,,,Grey,,Marvel,1957.0,1.0,1957-07-01,,,,,,,,
Sleepy Eyes,,Living,Male,Neutral,,,,,Bald,,Marvel,1957.0,1.0,1957-04-01,,,,,,,,
UFO,Secret,Living,Male,Neutral,,,,,Bald,,Marvel,1957.0,1.0,1957-02-01,Alien,,,,,,,
Gunsmoke Kid,Secret,Living,Male,Good,,,,,Black,,Marvel,1959.0,1.0,1959-09-01,,,,,,,,
Albert Poole,Public,Living,Male,Neutral,,,,Black,Blond,,Marvel,1960.0,1.0,1960-06-01,,,,,,,,
Alice Evans,No Dual,Living,Female,Good,,,,,Blond,,Marvel,1960.0,1.0,1960-11-01,,,,,,,,
Dragoom,,Living,Male,Bad,,,,,Bald,,Marvel,1960.0,1.0,1960-08-01,,,,,,,,
Gor-Kill,Secret,Living,,Bad,,,,,,,Marvel,1960.0,1.0,1960-11-01,,,,,,,,
Leslie Evans,No Dual,Living,Male,Good,,,,,Black,,Marvel,1960.0,1.0,1960-11-01,,,,,,,,
Shagg,Secret,Living,Male,Bad,,,,,,,Marvel,1960.0,1.0,1960-07-01,,,,,,,,
Bartholomew Harper,,Living,Male,Bad,,,,,,,Marvel,1961.0,1.0,1961-12-01,,,,,,,,
Charles J. Wentworth,Secret,Living,Male,Bad,,,,White,Bald,,Marvel,1961.0,1.0,1961-09-01,,,,,,,,
Crawling Creature,Secret,Living,,Bad,,,,,,,Marvel,1961.0,1.0,1961-08-01,,,,,,,,
Four-Armed Men,Secret,Living,,Bad,,,,,,,Marvel,1961.0,1.0,1961-12-01,,,,,,,,
Glop,,Living,,,,,,,,,Marvel,1961.0,1.0,1961-07-01,Hulk,,,,,,,
Glop,,Living,Male,,,,,,,,Marvel,1961.0,1.0,1961-09-01,Statue,,,,,,,
King Kobra,Secret,Living,Male,Bad,,,,,Black,,Marvel,1961.0,1.0,1961-05-01,,,,,,,,
Mike Fallon,Secret,Living,Male,Bad,,,,,Black,,Marvel,1961.0,1.0,1961-04-01,,,,,,,,
The Bat,Secret,Deceased,Male,Bad,,,,,,,Marvel,1961.0,1.0,1961-12-01,Harper,,,,,,,
Torr,Public,Living,Male,Bad,,,,,Black,,Marvel,1961.0,1.0,1961-06-01,,,,,,,,
Aaron the Sorcerer,Secret,Living,Male,,,,,,Brown,,Marvel,1962.0,1.0,1962-03-01,,,,,,,,
Aunt May,,Living,Female,,,,,Blue,White,,Marvel,1962.0,1.0,1962-06-01,,,,,,,,
Aunt May,No Dual,Living,Female,,,,,,,,Marvel,,,,Sandman,,,,,,,
Bill Cooper,No Dual,Living,Male,Good,,,,,Black,,Marvel,1962.0,1.0,1962-04-01,,,,,,,,
Blade Benson,No Dual,Living,Male,Bad,,,,,Black,,Marvel,1962.0,1.0,1962-09-01,,,,,,,,
Captain Corbett,Public,Living,Male,Bad,,,,,,,Marvel,1962.0,1.0,1962-09-01,,,,,,,,
Hopper Hertnecky,Public,Living,Male,,,,,,,,Marvel,1962.0,1.0,1962-09-01,,,,,,,,
Jasker Jelko,Public,Living,Male,Bad,,,,,,,Marvel,1962.0,1.0,1962-06-01,,,,,,,,
Joe Cooke,Public,Living,Male,Bad,,,,,Black,,Marvel,1962.0,1.0,1962-03-01,,,,,,,,
John Blandings,,Living,,Good,,,,,,,Marvel,1962.0,1.0,1962-12-01,,,,,,,,
Kusoom,,Living,,Bad,,,,,Bald,,Marvel,1962.0,1.0,1962-05-01,,,,,,,,
Linda Brown,Secret,Living,Female,,,,,,Blond,,Marvel,1962.0,1.0,1962-06-01,,,,,,,,
Mr. Marvel,,Living,Male,Bad,,,,,,,Marvel,1962.0,1.0,1962-09-01,,,,,,,,
Orville Jones,Public,Living,Male,Bad,,,,,Black,,Marvel,1962.0,1.0,1962-01-01,,,,,,,,
Sawyer,Public,Living,Male,Bad,,,,,,,Marvel,1962.0,1.0,1962-09-01,,,,,,,,
Slugger Sokolowski,Public,Living,Male,,,,,,,,Marvel,1962.0,1.0,1962-09-01,,,,,,,,
Spade Desmond,,Living,Male,Bad,,,,,,,Marvel,1962.0,1.0,1962-10-01,,,,,,,,
Sylvia Blandings,Public,Living,Female,Good,,,,,,,Marvel,1962.0,1.0,1962-12-01,,,,,,,,
Tumbling Turners,Public,Living,Male,Bad,,,,,,,Marvel,1962.0,1.0,1962-09-01,,,,,,,,
Uncle Ben,,Living,Male,,,,,,Brown,,Marvel,1962.0,1.0,1962-06-01,,,,,,,,
Victor Avery,Secret,Living,Male,Bad,,,,,Bald,,Marvel,1962.0,1.0,1962-04-01,,,,,,,,
Baxu,No Dual,Deceased,Male,,,,,,Red,,Marvel,1963.0,1.0,1963-07-01,,,,,,,,
Bones,Public,Living,Male,Good,,,,,,,Marvel,1963.0,1.0,1963-06-01,,,,,,,,
Carla Strange,Public,Living,Female,Good,,,,,Brown,,Marvel,1963.0,1.0,1963-05-01,,,,,,,,
Christensen,Public,Living,Male,Good,,,,,,,Marvel,1963.0,1.0,1963-12-01,,,,,,,,
Deep-Sea Fungus,,Living,,,,,,,,,Marvel,1963.0,1.0,1963-05-01,,,,,,,,
Donald Jones,,Living,Male,Bad,,,,,,,Marvel,1963.0,1.0,1963-07-01,,,,,,,,
Eleonore Brant,No Dual,Living,Female,Neutral,,,,,,,Marvel,1963.0,1.0,1963-05-01,,,,,,,,
Evans,Public,Living,Male,,,,,,Bald,,Marvel,1963.0,1.0,1963-07-01,,,,,,,,
Flame-Eater,,Living,,,,,,,,,Marvel,1963.0,1.0,1963-05-01,,,,,,,,
General Fang,,Living,Male,,,,,,Black,,Marvel,1963.0,1.0,1963-01-01,,,,,,,,
Ghazandi,,Living,Male,Good,,,,,,,Marvel,1963.0,1.0,1963-09-01,,,,,,,,
Glitter,,Living,Female,,,,,,Black,,Marvel,1963.0,1.0,1963-11-01,,,,,,,,
Glitter,Secret,Living,Female,Good,,,,Black,Black,,Marvel,2009.0,,2009-03-01,Shi'ar,,,,,,,
Golden Angel,Secret,Living,Male,Neutral,,,,,,,Marvel,1963.0,1.0,1963-05-01,Wrestler,,,,,,,
Gregori,,Living,Male,,,,,,Brown,,Marvel,1963.0,1.0,1963-06-01,,,,,,,,
Gregori,Public,Living,Male,Neutral,,,,Blue,Red,,Marvel,1999.0,1.0,1999-09-01,Genosha,,,,,,,
Grizzly Grogan,Public,Living,Male,Bad,,,,,,,Marvel,1963.0,1.0,1963-07-01,,,,,,,,
Jeanne,,Living,Female,,,,,,Brown,,Marvel,1963.0,1.0,1963-04-01,,,,,,,,
Jim,Public,Living,Male,,,,,,,,Marvel,1963.0,1.0,1963-07-01,Security Guard,,,,,,,
Jim,,Living,Male,,,,,Blue,Black,,Marvel,1972.0,1.0,1972-11-01,,,,,,,,
Jim,Secret,Living,Male,Bad,,,,Blue,Grey,,Marvel,,1.0,,A.I.M.,,,,,,,
Kraglin,Secret,Living,Male,Bad,,,,,,,Marvel,1963.0,1.0,1963-08-01,,,,,,,,
Mento-Fish,,Living,,,,,,,,,Marvel,1963.0,1.0,1963-05-01,,,,,,,,
Mick Bird,,Living,Male,Bad,,,,,,,Marvel,1963.0,1.0,1963-07-01,,,,,,,,
Mister Lightning,Public,Living,Male,Bad,,,,,,,Marvel,1963.0,1.0,1963-06-01,,,,,,,,
Molly Margaret McSnide,Public,Living,Female,,,,,,,,Marvel,1963.0,1.0,1963-07-01,,,,,,,,
Nora Trask,,Living,Female,Good,,,,,,,Marvel,1963.0,1.0,1963-08-01,,,,,,,,
Noto,Public,Living,Male,Good,,,,,Bald,,Marvel,1963.0,1.0,1963-12-01,,,,,,,,
Patten,Public,Living,Male,Good,,,,,,,Marvel,1963.0,1.0,1963-12-01,,,,,,,,
Paul,Public,Living,Male,,,,,,Grey,,Marvel,1963.0,1.0,1963-08-01,,,,,,,,
Paul,Public,Living,Male,Good,,,,Blue,Blond,,Marvel,1994.0,,1994-06-01,Cat's Eye,,,,,,,
Professor Ford,Public,Living,Male,Bad,,,,,Brown,,Marvel,1963.0,1.0,1963-04-01,,,,,,,,
Siegel,Public,Living,Male,Good,,,,,,,Marvel,1963.0,1.0,1963-12-01,,,,,,,,
Tele-fish,,Living,,,,,,,,,Marvel,1963.0,1.0,1963-09-01,,,,,,,,
Thorn Trask,Secret,Living,Male,Bad,,,,Blue,,,Marvel,1963.0,1.0,1963-08-01,,,,,,,,
Whirlo Redlin,Secret,Living,,Bad,,,,,,,Marvel,1963.0,1.0,1963-12-01,,,,,,,,
Ziegler,Public,Living,Male,Good,,,,,,,Marvel,1963.0,1.0,1963-12-01,,,,,,,,
Ace Fenton,Public,Living,Male,Bad,,,,,,,Marvel,1964.0,1.0,1964-06-01,,,,,,,,
Cletus Hondo,,Living,Male,Bad,,,,,,,Marvel,1964.0,1.0,1964-03-01,,,,,,,,
Doctor Karlbad,Public,Living,Male,Bad,,,,,,,Marvel,1964.0,1.0,1964-04-01,,,,,,,,
George Grey,,Deceased,Male,,,,,Black,Brown,,Marvel,1964.0,1.0,1964-08-01,,,,,,,,
George Stonewell,Public,Living,Male,Neutral,,,,,Blond,,Marvel,1964.0,1.0,1964-03-01,,,,,,,,
Gotron,Public,Living,Male,,,,,,Brown,,Marvel,1964.0,1.0,1964-05-01,,,,,,,,
Hardol,,Living,Male,Good,,,,,,,Marvel,1964.0,1.0,1964-12-01,,,,,,,,
Ho Lee,Public,Deceased,Male,,,,,,Black,,Marvel,1964.0,1.0,1964-02-01,,,,,,,,
Horgon,,Living,Male,,,,,,Brown,,Marvel,1964.0,1.0,1964-08-01,,,,,,,,
Hunk Hondo,Public,Living,Male,Bad,,,,Hazel,Brown,,Marvel,1964.0,1.0,1964-03-01,,,,,,,,
Kalthea,No Dual,Living,Female,Neutral,,,,,Blond,,Marvel,1964.0,1.0,1964-08-01,,,,,,,,
Lokar,No Dual,Living,Male,Bad,,,,,Black,,Marvel,1964.0,1.0,1964-05-01,,,,,,,,
Mirmir,,Living,Male,Good,,,,,,,Marvel,1964.0,1.0,1964-04-01,,,,,,,,
Munnopor,,Living,Female,Neutral,,,,,Blue,,Marvel,1964.0,1.0,1964-05-01,,,,,,,,
Pamela,,Living,Female,,,,,,Blond,,Marvel,1964.0,1.0,1964-08-01,,,,,,,,
Pamela,Secret,Living,Female,,,,,Brown,Black,,DC,2001.0,3.0,2001-03-01,,,,,,,,
Parker,,Living,Male,,,,,,Brown,,Marvel,1964.0,1.0,1964-09-01,,,,,,,,
Perkins,,Living,Female,,,,,,White,,Marvel,1964.0,1.0,1964-10-01,,,,,,,,
Phantom Whose Touch Means Death,,Living,,Bad,,,,,,,Marvel,1964.0,1.0,1964-12-01,,,,,,,,
Punchy,,Living,Male,,,,,,Blond,,Marvel,1964.0,1.0,1964-10-01,,,,,,,,
Rivvak,,Living,Male,Neutral,,,,,,,Marvel,1964.0,1.0,1964-11-01,,,,,,,,
Rocco,Public,Living,Male,,,,,,,,Marvel,1964.0,1.0,1964-01-01,Construction Worker,,,,,,,
Rocco,,Living,Male,,,,,,,,Marvel,,,,Skrull,,,,,,,
Rugga,,Living,Male,Bad,,,,,,,Marvel,1964.0,1.0,1964-03-01,,,,,,,,
Sam Scorpio,Public,Living,Male,Bad,,,,,,,Marvel,1964.0,1.0,1964-03-01,,,,,,,,
Second-Story Sammy,Secret,Living,Male,Bad,,,,,,,Marvel,1964.0,1.0,1964-12-01,,,,,,,,
Sergi Amkov,Secret,Living,Male,Bad,,,,Black,Black,,Marvel,1964.0,1.0,1964-12-01,,,,,,,,
Simms,,Living,Male,,,,,,Blond,,Marvel,1964.0,1.0,1964-08-01,,,,,,,,
Skagg,,Living,Male,Bad,,,,,Brown,,Marvel,1964.0,1.0,1964-05-01,,,,,,,,
Skrang,,Living,Male,Bad,,,,,Bald,,Marvel,1964.0,1.0,1964-06-01,,,,,,,,
Smathers,,Living,Male,,,,,Grey,Blond,,Marvel,1964.0,1.0,1964-10-01,,,,,,,,
Stansky,,Living,Male,,,,,,Brown,,Marvel,1964.0,1.0,1964-05-01,,,,,,,,
Watcher of Sector 14X,Public,Living,Male,Neutral,,,,,Bald,,Marvel,1964.0,1.0,1964-10-01,,,,,,,,
Adams,,Living,Male,,,,,,Blond,,Marvel,1965.0,1.0,1965-03-01,,,,,,,,
Agent L,Secret,Living,Male,,,,,,Brown,,Marvel,1965.0,1.0,1965-10-01,,,,,,,,
Bill Leonard,No Dual,Living,Male,,,,,,,,Marvel,1965.0,1.0,1965-11-01,,,,,,,,
Brushnev,,Living,Male,,,,,,Bald,,Marvel,1965.0,1.0,1965-04-01,,,,,,,,
Edam,,Living,Male,,,,,,Green,,Marvel,1965.0,1.0,1965-08-01,,,,,,,,
Gogo,,Living,Male,Bad,,,,,Bald,,Marvel,1965.0,1.0,1965-04-01,,,,,,,,
Gouda,Public,Living,Male,,,,,,Green,,Marvel,1965.0,1.0,1965-08-01,,,,,,,,
Haakun,Public,Living,Male,Good,,,,,Black,,Marvel,1965.0,1.0,1965-03-01,,,,,,,,
Hugo,Public,Living,Male,Neutral,,,,,,,Marvel,1965.0,1.0,1965-08-01,,,,,,,,
Irving Cohen,Public,Living,Male,,,,,,,,Marvel,1965.0,1.0,1965-11-01,,,,,,,,
Jim Baker,Public,Living,Male,Good,,,,Black,Black,,Marvel,1965.0,1.0,1965-01-01,,,,,,,,
John H. Holliday,Public,Living,Male,Bad,,,,,,,Marvel,1965.0,1.0,1965-06-01,,,,,,,,
John Maxon,,Living,,,,,,,,,Marvel,1965.0,1.0,1965-05-01,,,,,,,,
Kalya,,Living,Male,Bad,,,,Black,Black,,Marvel,1965.0,1.0,1965-04-01,,,,,,,,
Klaus Kruger,,Deceased,Male,Bad,,,,,,,Marvel,1965.0,1.0,1965-08-01,,,,,,,,
Koto,Secret,Living,,Bad,,,,,,,Marvel,1965.0,1.0,1965-01-01,,,,,,,,
Lieutenant Colonel Pinkerton,Public,Living,Male,Good,,,,,,,Marvel,1965.0,1.0,1965-10-01,,,,,,,,
Masquerader,Secret,Living,Male,Bad,,,,,,,Marvel,1965.0,1.0,1965-12-01,,,,,,,,
Professor Jack,,Living,Male,Bad,,,,,Grey,,Marvel,1965.0,1.0,1965-05-01,,,,,,,,
Schiller,,Living,Male,,,,,,Brown,,Marvel,1965.0,1.0,1965-11-01,,,,,,,,
Selma Geldberg,Public,Living,Female,,,,,,,,Marvel,1965.0,1.0,1965-11-01,,,,,,,,
Sentinel 10,Public,Living,,Bad,,,,,,,Marvel,1965.0,1.0,1965-11-01,,,,,,,,
Sentinel 11,Secret,Living,,Bad,,,,,,,Marvel,1965.0,1.0,1965-12-01,,,,,,,,
Sentinel 8-R,Public,Living,,Bad,,,,,,,Marvel,1965.0,1.0,1965-11-01,,,,,,,,
Sentinel A,Secret,Deceased,,Bad,,,,,,,Marvel,1965.0,1.0,1965-12-01,,,,,,,,
Sentinel B,Secret,Deceased,,Bad,,,,,,,Marvel,1965.0,1.0,1965-12-01,,,,,,,,
Sentinel C,Secret,Deceased,,Bad,,,,,,,Marvel,1965.0,1.0,1965-12-01,,,,,,,,
Sentinel L,Secret,Living,,Bad,,,,,,,Marvel,1965.0,1.0,1965-12-01,,,,,,,,
Slade Evans,,Living,Male,Bad,,,,,,,Marvel,1965.0,1.0,1965-09-01,,,,,,,,
Von Kimmer,Public,Living,Male,Bad,,,,,,,Marvel,1965.0,1.0,1965-12-01,,,,,,,,
Weasel Wills,Public,Living,Male,Bad,,,,Blue,Brown,,Marvel,1965.0,1.0,1965-05-01,,,,,,,,
Amtor the Unspeakable,,Living,,Bad,,,,,,,Marvel,1966.0,1.0,1966-11-01,,,,,,,,
Asti,,Living,,Bad,,,,,,,Marvel,1966.0,1.0,1966-05-01,,,,,,,,
Boswell,,Living,Male,,,,,Black,Black,,Marvel,1966.0,1.0,1966-02-01,,,,,,,,
Brok,,Living,Male,Bad,,,,,Bald,,Marvel,1966.0,1.0,1966-09-01,Asgardian,,,,,,,
Cartwright,,Living,Male,,,,,Black,Grey,,Marvel,1966.0,1.0,1966-03-01,,,,,,,,
Dunn,Public,Living,Male,,,,,,Grey,,Marvel,1966.0,1.0,1966-07-01,,,,,,,,
Galp,,Living,Male,,,,,,,,Marvel,1966.0,1.0,1966-09-01,Asgardian,,,,,,,
Grimgerda,,Living,Female,Neutral,,,,,Blond,,Marvel,1966.0,1.0,1966-10-01,,,,,,,,
J.W.,Public,Living,Male,,,,,,White,,Marvel,1966.0,1.0,1966-06-01,,,,,,,,
John Bronson,,Living,Male,Good,,,,,,,Marvel,1966.0,1.0,1966-05-01,,,,,,,,
Leita,Public,Living,Female,Neutral,,,,,Black,,Marvel,1966.0,1.0,1966-10-01,,,,,,,,
Logan,,Living,Male,,,,,,,,Marvel,1966.0,1.0,1966-08-01,NYPD,,,,,,,
Mr. Hamilton,Public,Living,Male,,,,,,,,Marvel,1966.0,1.0,1966-09-01,,,,,,,,
Ronald Rankin,Public,Deceased,Male,Neutral,,,,Black,Grey,,Marvel,1966.0,1.0,1966-04-01,,,,,,,,
Sentinel F,Secret,Deceased,,Bad,,,,,,,Marvel,1966.0,1.0,1966-01-01,,,,,,,,
Tobe Levine,Public,Living,Male,Bad,,,,,Brown,,Marvel,1966.0,1.0,1966-11-01,,,,,,,,
Tyr of the Blinding Blade,Secret,Living,Male,Good,,,,,Black,,Marvel,1966.0,1.0,1966-09-01,,,,,,,,
Yen,,Living,Male,,,,,,,,Marvel,1966.0,1.0,1966-04-01,,,,,,,,
Amalga-Beast,,Living,,Bad,,,,,,,Marvel,1967.0,1.0,1967-05-01,,,,,,,,
Bates,Secret,Living,Male,,,,,,,,Marvel,1967.0,1.0,1967-08-01,,,,,,,,
Bret Adams,Public,Living,Male,Bad,,,,,,,Marvel,1967.0,1.0,1967-02-01,,,,,,,,
Carole,Public,Living,Female,Neutral,,,,Brown,Brown,,Marvel,1967.0,1.0,1967-07-01,,,,,,,,
Chuda,,Deceased,Male,Bad,,,,,,,Marvel,1967.0,1.0,1967-06-01,,,,,,,,
Drako,Public,Living,Male,Bad,,,,,Black,,Marvel,1967.0,1.0,1967-08-01,,,,,,,,
Ebeneezer Wallaby,Public,Living,Male,Neutral,,,,,Grey,,Marvel,1967.0,1.0,1967-08-01,,,,,,,,
Grak,,Living,Male,Bad,,,,,Brown,,Marvel,1967.0,1.0,1967-02-01,,,,,,,,
Grak,No Dual,Deceased,Male,,,,,,Black,,Marvel,1975.0,1.0,1975-04-01,Caveman,,,,,,,
Jerome Whale,,Living,Male,Bad,,,,,,,Marvel,1967.0,1.0,1967-04-01,,,,,,,,
Jim Evans,Secret,Living,Male,Bad,,,,,Blond,,Marvel,1967.0,1.0,1967-04-01,,,,,,,,
Les,Secret,Living,Male,Good,,,,,Auburn,,Marvel,1967.0,1.0,1967-11-01,Teen Brigade,,,,,,,
Les,Public,Living,Male,Neutral,,,,,Auburn,,Marvel,1990.0,1.0,1990-07-01,ESU,,,,,,,
Lightning Lord,,Living,Male,Bad,,191.0,95.0,Blue,Red,,Marvel,1967.0,1.0,1967-11-01,,44.0,10.0,23.0,42.0,66.0,42.0,227.0
Louis Browning,Secret,Living,Male,Bad,,,,Black,Black,,Marvel,1967.0,1.0,1967-04-01,,,,,,,,
Mecho-Assassin,Secret,Deceased,Agender,Bad,,,,Black,Bald,,Marvel,1967.0,1.0,1967-08-01,,,,,,,,
Miss King,Public,Living,Female,Bad,,,,Brown,Brown,,Marvel,1967.0,1.0,1967-09-01,,,,,,,,
Mr. Regal,Public,Living,Male,Good,,,,Brown,Black,,Marvel,1967.0,1.0,1967-09-01,,,,,,,,
Parkwell,Public,Living,Female,,,,,,Black,,Marvel,1967.0,1.0,1967-01-01,,,,,,,,
Red-Bone,Public,Living,Male,,,,,,,,Marvel,1967.0,1.0,1967-05-01,,,,,,,,
Rocky Rhodes,Public,Living,Male,,,,,,,,Marvel,1967.0,1.0,1967-05-01,,,,,,,,
Slugger Sykes,,Deceased,Male,Neutral,,,,,,,Marvel,1967.0,1.0,1967-06-01,,,,,,,,
Sulibeg,No Dual,Living,Male,Bad,,,,,,,Marvel,1967.0,1.0,1967-07-01,,,,,,,,
Thunderboot,,Living,Male,Bad,,,,,,,Marvel,1967.0,1.0,1967-04-01,,,,,,,,
Veritas,,Living,Male,Neutral,,,,,,,Marvel,1967.0,1.0,1967-03-01,,,,,,,,
Veritas,,Living,Male,Bad,,,,,,,DC,2010.0,4.0,2010-06-01,,,,,,,,
Wazir,Public,Living,Male,Good,,,,,White,,Marvel,1967.0,1.0,1967-03-01,,,,,,,,
Byron Frost,Public,Deceased,Male,Bad,,,,,Grey,,Marvel,1968.0,1.0,1968-12-01,,,,,,,,
